timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-18T16:07:53.458812,272,268,381,301,247,451,0
2026-08-18T16:07:53.458812,271,267,381,302,247,450,0
2026-08-18T16:07:53.462825,271,267,382,302,248,451,0
2026-08-18T16:07:53.462825,271,265,380,302,247,452,0
2026-08-18T16:07:53.463810,270,264,381,302,247,451,0
2026-08-18T16:07:53.466823,271,264,380,302,247,452,0
2026-08-18T16:07:53.467821,272,264,381,302,246,450,0
2026-08-18T16:07:53.467821,271,265,381,303,247,451,0
2026-08-18T16:07:53.470883,270,267,380,304,246,451,0
2026-08-18T16:07:53.472109,271,268,381,302,247,451,0
2026-08-18T16:07:53.472109,272,269,382,303,246,451,0
2026-08-18T16:07:53.474190,271,270,380,303,247,451,0
2026-08-18T16:07:53.475188,272,271,381,303,247,451,0
2026-08-18T16:07:53.476194,270,271,381,303,247,451,0
2026-08-18T16:07:53.479236,271,270,381,304,248,453,0
2026-08-18T16:07:53.479236,272,269,380,304,247,452,0
2026-08-18T16:07:53.480360,272,268,381,304,248,452,0
2026-08-18T16:07:53.483342,271,267,381,303,248,452,0
2026-08-18T16:07:53.483342,272,266,380,304,247,452,0
2026-08-18T16:07:53.484482,272,265,380,303,248,453,0
2026-08-18T16:07:53.487358,272,265,380,304,248,452,0
2026-08-18T16:07:53.488048,272,265,380,303,247,453,0
2026-08-18T16:07:53.488863,271,267,381,304,247,452,0
2026-08-18T16:07:53.490828,272,268,379,304,248,452,0
2026-08-18T16:07:53.491840,272,269,380,303,247,452,0
2026-08-18T16:07:53.492841,272,270,380,303,247,451,0
2026-08-18T16:07:53.494845,271,270,379,303,248,451,0
2026-08-18T16:07:53.495840,272,271,380,303,248,451,0
2026-08-18T16:07:53.496845,271,271,382,303,247,452,0
2026-08-18T16:07:53.499393,271,270,379,304,248,451,0
2026-08-18T16:07:53.499902,272,269,380,303,248,451,0
2026-08-18T16:07:53.500923,272,268,380,303,247,451,0
2026-08-18T16:07:53.503454,271,266,381,303,248,451,0
2026-08-18T16:07:53.504779,272,265,379,302,247,452,0
2026-08-18T16:07:53.505195,272,264,381,303,247,451,0
2026-08-18T16:07:53.506949,271,264,379,303,248,452,0
2026-08-18T16:07:53.508224,271,265,379,303,247,451,0
2026-08-18T16:07:53.508224,272,267,380,303,248,451,0
2026-08-18T16:07:53.511904,271,268,381,302,247,450,0
2026-08-18T16:07:53.511904,272,268,381,303,246,450,0
2026-08-18T16:07:53.511904,271,269,380,303,248,451,0
2026-08-18T16:07:53.515987,272,270,380,302,247,452,0
2026-08-18T16:07:53.515987,272,271,380,303,248,452,0
2026-08-18T16:07:53.515987,271,271,381,304,248,452,0
2026-08-18T16:07:53.520204,271,269,380,304,248,452,0
2026-08-18T16:07:53.520204,271,268,382,303,246,452,0
2026-08-18T16:07:53.521218,272,267,380,303,248,451,0
2026-08-18T16:07:53.523322,272,265,381,303,247,452,0
2026-08-18T16:07:53.524422,272,265,381,304,248,452,0
2026-08-18T16:07:53.525429,272,264,381,305,249,452,0
2026-08-18T16:07:53.527437,271,264,381,303,248,452,0
2026-08-18T16:07:53.528428,272,265,382,303,247,452,0
2026-08-18T16:07:53.529428,271,266,382,304,247,452,0
2026-08-18T16:07:53.532437,271,267,382,303,246,451,0
2026-08-18T16:07:53.532437,272,269,381,303,247,452,0
2026-08-18T16:07:53.533429,270,269,381,303,247,452,0
2026-08-18T16:07:53.536490,270,270,380,304,248,452,0
2026-08-18T16:07:53.536490,271,270,382,303,247,451,0
2026-08-18T16:07:53.538244,271,269,382,303,247,452,0
2026-08-18T16:07:53.539458,271,268,381,303,248,451,0
2026-08-18T16:07:53.539893,272,268,381,304,248,452,0
2026-08-18T16:07:53.541058,271,266,381,304,248,452,0
2026-08-18T16:07:53.542060,272,265,382,303,248,452,0
2026-08-18T16:07:53.544585,271,264,382,303,247,451,0
2026-08-18T16:07:53.545581,271,264,382,304,247,452,0
2026-08-18T16:07:53.545581,272,264,381,303,247,452,0
2026-08-18T16:07:53.548599,272,266,381,304,247,451,0
2026-08-18T16:07:53.549588,272,267,380,304,247,451,0
2026-08-18T16:07:53.549588,272,268,380,304,247,452,0
2026-08-18T16:07:53.552581,272,269,381,303,247,451,0
2026-08-18T16:07:53.553590,272,269,381,303,248,451,0
2026-08-18T16:07:53.554585,271,270,381,303,246,452,0
2026-08-18T16:07:53.556327,271,270,381,303,247,451,0
2026-08-18T16:07:53.557334,271,269,381,303,248,451,0
2026-08-18T16:07:53.557334,271,269,381,304,248,452,0
2026-08-18T16:07:53.560685,271,268,381,303,246,452,0
2026-08-18T16:07:53.560685,272,266,381,304,247,451,0
2026-08-18T16:07:53.561709,272,265,382,303,248,452,0
2026-08-18T16:07:53.564706,272,264,380,304,248,453,0
2026-08-18T16:07:53.565693,271,264,381,303,248,451,0
2026-08-18T16:07:53.565693,271,265,381,302,247,451,0
2026-08-18T16:07:53.568707,272,266,381,303,247,451,0
2026-08-18T16:07:53.569693,271,267,381,303,248,451,0
2026-08-18T16:07:53.570713,272,268,381,303,246,451,0
2026-08-18T16:07:53.573143,272,269,381,303,248,452,0
2026-08-18T16:07:53.573654,271,270,380,303,247,451,0
2026-08-18T16:07:53.574201,272,270,381,303,247,452,0
2026-08-18T16:07:53.577428,272,270,380,304,247,453,0
2026-08-18T16:07:53.577428,271,268,381,304,247,452,0
2026-08-18T16:07:53.578437,272,268,381,304,247,451,0
2026-08-18T16:07:53.581077,271,267,381,304,246,452,0
2026-08-18T16:07:53.582107,271,266,382,303,247,451,0
2026-08-18T16:07:53.582107,271,265,381,302,247,452,0
2026-08-18T16:07:53.585093,272,264,381,303,248,451,0
2026-08-18T16:07:53.586093,272,264,381,303,246,451,0
2026-08-18T16:07:53.586093,271,265,381,303,246,452,0
2026-08-18T16:07:53.589511,272,266,381,303,248,452,0
2026-08-18T16:07:53.589511,271,267,381,303,246,451,0
2026-08-18T16:07:53.590627,272,268,381,303,248,451,0
2026-08-18T16:07:53.593649,272,269,381,303,247,451,0
2026-08-18T16:07:53.593649,271,270,381,303,247,452,0
2026-08-18T16:07:53.594635,271,270,381,302,247,451,0
2026-08-18T16:07:53.597938,272,269,381,303,247,451,0
2026-08-18T16:07:53.597938,271,268,381,304,247,452,0
2026-08-18T16:07:53.598960,272,268,381,303,246,451,0
2026-08-18T16:07:53.601358,271,266,382,303,248,452,0
2026-08-18T16:07:53.602334,272,265,381,304,248,452,0
2026-08-18T16:07:53.603331,272,264,381,303,247,453,0
2026-08-18T16:07:53.605239,272,264,381,303,247,451,0
2026-08-18T16:07:53.606396,271,264,382,304,246,452,0
2026-08-18T16:07:53.607399,272,266,381,303,246,452,0
2026-08-18T16:07:53.609414,271,267,382,303,246,451,0
2026-08-18T16:07:53.610392,271,268,381,304,247,451,0
2026-08-18T16:07:53.611394,271,269,382,303,246,451,0
2026-08-18T16:07:53.613407,272,269,382,303,247,451,0
2026-08-18T16:07:53.614405,271,270,382,304,246,451,0
2026-08-18T16:07:53.615394,271,270,380,303,247,452,0
2026-08-18T16:07:53.618405,271,269,381,303,247,452,0
2026-08-18T16:07:53.618405,270,269,380,304,247,452,0
2026-08-18T16:07:53.619392,272,267,380,304,247,452,0
2026-08-18T16:07:53.621733,271,265,381,303,246,452,0
2026-08-18T16:07:53.622954,271,264,381,304,247,452,0
2026-08-18T16:07:53.622954,271,264,381,303,247,452,0
2026-08-18T16:07:53.625900,272,264,382,303,247,451,0
2026-08-18T16:07:53.626916,271,264,381,303,247,452,0
2026-08-18T16:07:53.627912,271,266,380,304,247,452,0
2026-08-18T16:07:53.629911,271,267,382,303,247,451,0
2026-08-18T16:07:53.630911,271,269,381,304,247,452,0
2026-08-18T16:07:53.631911,271,270,381,303,247,452,0
2026-08-18T16:07:53.633914,272,269,381,303,246,451,0
2026-08-18T16:07:53.634912,271,270,381,304,248,452,0
2026-08-18T16:07:53.635912,271,270,380,303,247,452,0
2026-08-18T16:07:53.638201,271,269,381,303,247,451,0
2026-08-18T16:07:53.638201,270,268,381,304,247,451,0
2026-08-18T16:07:53.639514,271,267,380,303,248,451,0
2026-08-18T16:07:53.642537,271,265,381,303,247,452,0
2026-08-18T16:07:53.643414,272,265,381,304,248,451,0
2026-08-18T16:07:53.643414,271,264,382,303,248,452,0
2026-08-18T16:07:53.646424,272,264,382,303,247,451,0
2026-08-18T16:07:53.647415,271,265,380,303,248,451,0
2026-08-18T16:07:53.648411,271,266,381,304,246,452,0
2026-08-18T16:07:53.650425,271,267,381,303,247,452,0
2026-08-18T16:07:53.651411,271,268,381,303,248,451,0
2026-08-18T16:07:53.651411,271,270,381,303,248,451,0
2026-08-18T16:07:53.655071,272,270,382,303,248,451,0
2026-08-18T16:07:53.656328,270,270,381,303,248,451,0
2026-08-18T16:07:53.656328,272,270,381,303,247,451,0
2026-08-18T16:07:53.659336,272,269,381,303,247,451,0
2026-08-18T16:07:53.659336,271,268,381,304,247,452,0
2026-08-18T16:07:53.660329,271,266,381,302,248,452,0
2026-08-18T16:07:53.663334,271,265,381,303,248,450,0
2026-08-18T16:07:53.663334,271,264,381,303,247,452,0
2026-08-18T16:07:53.664323,272,264,381,304,246,452,0
2026-08-18T16:07:53.667336,271,264,382,303,247,451,0
2026-08-18T16:07:53.667336,270,265,381,303,247,451,0
2026-08-18T16:07:53.668321,272,266,380,303,247,452,0
2026-08-18T16:07:53.671264,271,268,381,303,247,450,0
2026-08-18T16:07:53.671891,271,269,381,303,247,452,0
2026-08-18T16:07:53.671891,272,270,381,303,247,451,0
2026-08-18T16:07:53.674924,270,270,381,303,247,452,0
2026-08-18T16:07:53.675954,271,270,381,303,247,452,0
2026-08-18T16:07:53.675954,272,270,382,304,247,452,0
2026-08-18T16:07:53.678970,270,268,381,304,247,452,0
2026-08-18T16:07:53.679956,272,267,381,303,247,451,0
2026-08-18T16:07:53.680956,272,266,381,303,246,451,0
2026-08-18T16:07:53.683959,271,264,381,303,247,451,0
2026-08-18T16:07:53.683959,271,264,381,303,247,452,0
2026-08-18T16:07:53.684956,272,264,381,303,247,452,0
2026-08-18T16:07:53.687956,271,265,381,303,247,451,0
2026-08-18T16:07:53.692712,271,266,381,304,248,452,0
2026-08-18T16:07:53.693750,272,267,380,303,247,451,0
2026-08-18T16:07:53.694253,271,269,380,303,247,452,0
2026-08-18T16:07:53.694253,272,270,379,303,248,451,0
2026-08-18T16:07:53.694253,272,270,379,303,246,449,0
2026-08-18T16:07:53.696224,271,270,379,303,247,450,0
2026-08-18T16:07:53.696224,271,270,379,303,246,450,0
2026-08-18T16:07:53.696224,270,269,380,302,246,450,0
2026-08-18T16:07:53.699812,271,268,380,302,247,450,0
2026-08-18T16:07:53.699812,271,266,381,302,246,449,0
2026-08-18T16:07:53.700814,270,265,381,302,246,449,0
2026-08-18T16:07:53.703812,270,264,383,302,246,449,0
2026-08-18T16:07:53.704495,269,263,383,301,246,449,0
2026-08-18T16:07:53.705074,269,264,384,300,246,450,0
2026-08-18T16:07:53.708239,269,264,385,301,244,449,0
2026-08-18T16:07:53.708239,268,264,386,301,245,450,0
2026-08-18T16:07:53.709226,269,265,386,301,245,450,0
2026-08-18T16:07:53.712228,269,266,386,302,246,450,0
2026-08-18T16:07:53.713239,268,267,386,302,246,451,0
2026-08-18T16:07:53.713239,270,268,386,302,246,452,0
2026-08-18T16:07:53.715886,271,269,386,303,247,452,0
2026-08-18T16:07:53.716871,270,269,385,304,248,453,0
2026-08-18T16:07:53.716871,271,268,384,304,247,453,0
2026-08-18T16:07:53.720872,271,267,386,304,247,453,0
2026-08-18T16:07:53.721299,271,266,387,304,248,453,0
2026-08-18T16:07:53.721877,270,265,387,303,248,454,0
2026-08-18T16:07:53.724210,271,264,387,304,247,454,0
2026-08-18T16:07:53.725209,271,264,386,304,247,454,0
2026-08-18T16:07:53.726208,272,264,387,304,248,453,0
2026-08-18T16:07:53.728213,270,265,388,304,248,453,0
2026-08-18T16:07:53.729209,271,266,388,304,247,454,0
2026-08-18T16:07:53.730215,271,268,388,303,248,454,0
2026-08-18T16:07:53.732222,272,269,389,305,247,455,0
2026-08-18T16:07:53.733209,270,270,389,305,248,455,0
2026-08-18T16:07:53.734213,271,271,390,305,248,455,0
2026-08-18T16:07:53.737223,271,271,390,306,248,456,0
2026-08-18T16:07:53.737884,272,271,390,306,248,457,0
2026-08-18T16:07:53.738373,272,269,391,306,249,457,0
2026-08-18T16:07:53.741046,272,269,393,306,250,459,0
2026-08-18T16:07:53.741046,273,268,393,307,250,459,0
2026-08-18T16:07:53.742047,273,268,394,307,250,460,0
2026-08-18T16:07:53.745059,275,267,396,308,251,462,0
2026-08-18T16:07:53.745059,275,268,395,309,252,464,0
2026-08-18T16:07:53.746048,276,269,397,310,253,464,0
2026-08-18T16:07:53.749160,276,271,397,311,253,466,0
2026-08-18T16:07:53.749160,276,273,398,313,254,466,0
2026-08-18T16:07:53.750150,277,274,398,313,254,468,0
2026-08-18T16:07:53.753159,278,275,399,314,255,467,0
2026-08-18T16:07:53.753159,277,276,399,314,255,469,0
2026-08-18T16:07:53.754161,277,277,399,314,255,468,0
2026-08-18T16:07:53.757640,278,276,400,314,255,469,0
2026-08-18T16:07:53.757640,278,276,400,315,256,469,0
2026-08-18T16:07:53.758629,278,275,401,314,256,470,0
2026-08-18T16:07:53.761640,277,274,403,314,254,470,0
2026-08-18T16:07:53.761640,277,273,403,313,256,470,0
2026-08-18T16:07:53.762633,278,272,404,314,255,470,0
2026-08-18T16:07:53.765640,279,272,405,315,255,473,0
2026-08-18T16:07:53.765640,279,272,406,316,257,474,0
2026-08-18T16:07:53.766628,280,274,407,317,258,476,0
2026-08-18T16:07:53.769629,282,276,408,319,259,477,0
2026-08-18T16:07:53.770629,283,279,406,321,260,480,0
2026-08-18T16:07:53.771133,284,281,408,322,261,483,0
2026-08-18T16:07:53.774062,285,283,409,324,262,484,0
2026-08-18T16:07:53.774062,286,284,410,324,263,485,0
2026-08-18T16:07:53.775096,287,285,412,325,263,486,0
2026-08-18T16:07:53.778138,287,285,413,326,264,487,0
2026-08-18T16:07:53.778138,288,285,414,328,266,490,0
2026-08-18T16:07:53.779171,289,285,415,329,266,490,0
2026-08-18T16:07:53.781913,289,284,416,329,267,492,0
2026-08-18T16:07:53.782944,290,285,416,330,268,493,0
2026-08-18T16:07:53.782944,290,284,416,330,267,494,0
2026-08-18T16:07:53.785929,290,282,418,331,268,494,0
2026-08-18T16:07:53.786929,290,283,418,330,268,494,0
2026-08-18T16:07:53.786929,289,284,419,330,267,493,0
2026-08-18T16:07:53.789859,290,286,419,330,268,492,0
2026-08-18T16:07:53.790872,288,287,420,329,267,493,0
2026-08-18T16:07:53.791879,289,288,420,329,267,493,0
2026-08-18T16:07:53.793868,289,287,421,329,266,493,0
2026-08-18T16:07:53.794868,289,288,420,329,266,494,0
2026-08-18T16:07:53.795867,289,288,421,330,267,493,0
2026-08-18T16:07:53.797868,289,287,420,330,266,493,0
2026-08-18T16:07:53.798867,289,286,420,330,268,494,0
2026-08-18T16:07:53.799868,289,286,422,330,267,493,0
2026-08-18T16:07:53.801868,288,285,422,330,267,494,0
2026-08-18T16:07:53.802867,289,283,423,329,267,494,0
2026-08-18T16:07:53.803867,289,282,423,330,266,494,0
2026-08-18T16:07:53.806338,289,283,424,330,268,493,0
2026-08-18T16:07:53.807339,288,283,423,330,268,494,0
2026-08-18T16:07:53.807339,288,284,423,331,267,495,0
2026-08-18T16:07:53.811018,289,286,423,331,268,496,0
2026-08-18T16:07:53.811018,290,287,423,331,267,496,0
2026-08-18T16:07:53.812049,290,288,423,331,268,496,0
2026-08-18T16:07:53.815097,289,288,423,332,268,496,0
2026-08-18T16:07:53.815097,290,289,424,332,268,496,0
2026-08-18T16:07:53.816225,290,289,424,331,267,496,0
2026-08-18T16:07:53.819214,290,288,425,331,268,497,0
2026-08-18T16:07:53.819214,290,287,425,330,267,496,0
2026-08-18T16:07:53.820367,290,285,427,331,267,496,0
2026-08-18T16:07:53.823044,290,284,425,332,268,496,0
2026-08-18T16:07:53.823668,290,284,426,332,269,498,0
2026-08-18T16:07:53.824689,291,283,427,331,269,498,0
2026-08-18T16:07:53.826796,290,284,425,333,269,498,0
2026-08-18T16:07:53.827746,292,286,425,333,269,499,0
2026-08-18T16:07:53.828685,292,287,425,333,270,499,0
2026-08-18T16:07:53.830800,292,288,425,334,270,499,0
2026-08-18T16:07:53.831684,293,290,426,335,271,500,0
2026-08-18T16:07:53.832679,293,291,425,334,271,501,0
2026-08-18T16:07:53.835198,293,292,425,335,270,501,0
2026-08-18T16:07:53.836198,293,292,424,334,270,501,0
2026-08-18T16:07:53.836198,293,291,425,335,271,501,0
2026-08-18T16:07:53.839382,293,290,426,335,270,500,0
2026-08-18T16:07:53.839892,292,290,425,335,270,501,0
2026-08-18T16:07:53.840931,292,288,426,333,269,501,0
2026-08-18T16:07:53.843814,292,287,428,333,270,500,0
2026-08-18T16:07:53.843814,292,286,429,334,270,499,0
2026-08-18T16:07:53.844940,291,285,428,333,270,499,0
2026-08-18T16:07:53.847863,291,285,429,334,269,499,0
2026-08-18T16:07:53.847863,292,287,429,334,270,500,0
2026-08-18T16:07:53.848906,292,287,428,333,269,500,0
2026-08-18T16:07:53.851863,291,288,429,333,270,500,0
2026-08-18T16:07:53.851863,292,290,428,334,270,501,0
2026-08-18T16:07:53.852913,291,290,429,334,270,501,0
2026-08-18T16:07:53.855448,292,292,428,334,270,500,0
2026-08-18T16:07:53.856682,292,291,429,334,271,501,0
2026-08-18T16:07:53.856682,292,291,429,333,271,501,0
2026-08-18T16:07:53.859723,292,290,428,335,270,501,0
2026-08-18T16:07:53.860710,293,289,429,334,271,501,0
2026-08-18T16:07:53.860710,293,287,429,334,270,500,0
2026-08-18T16:07:53.863722,292,286,428,333,271,501,0
2026-08-18T16:07:53.864733,293,286,429,335,271,500,0
2026-08-18T16:07:53.864733,292,285,429,334,269,501,0
2026-08-18T16:07:53.867731,291,285,430,334,271,501,0
2026-08-18T16:07:53.868732,292,287,428,334,271,501,0
2026-08-18T16:07:53.868732,293,288,429,334,269,501,0
2026-08-18T16:07:53.872185,292,289,429,334,270,502,0
2026-08-18T16:07:53.873084,292,290,428,334,270,501,0
2026-08-18T16:07:53.873084,292,290,429,334,271,501,0
2026-08-18T16:07:53.876263,293,291,430,334,270,501,0
2026-08-18T16:07:53.877262,292,291,430,334,269,502,0
2026-08-18T16:07:53.877262,293,290,429,334,271,502,0
2026-08-18T16:07:53.879765,292,289,430,333,270,502,0
2026-08-18T16:07:53.880773,292,288,429,334,270,503,0
2026-08-18T16:07:53.880773,292,286,429,334,269,501,0
2026-08-18T16:07:53.884689,292,286,430,335,270,502,0
2026-08-18T16:07:53.885277,292,286,429,335,270,501,0
2026-08-18T16:07:53.885277,292,285,429,334,271,501,0
2026-08-18T16:07:53.888525,292,286,429,335,271,501,0
2026-08-18T16:07:53.888525,293,287,430,334,270,502,0
2026-08-18T16:07:53.889536,292,288,429,334,271,501,0
2026-08-18T16:07:53.892547,292,290,429,335,271,502,0
2026-08-18T16:07:53.893534,292,291,429,334,271,503,0
2026-08-18T16:07:53.893534,293,291,429,335,270,502,0
2026-08-18T16:07:53.896914,292,291,430,335,270,501,0
2026-08-18T16:07:53.896914,292,291,429,335,269,501,0
2026-08-18T16:07:53.897935,292,290,429,334,271,502,0
2026-08-18T16:07:53.901013,293,289,429,335,271,501,0
2026-08-18T16:07:53.901013,293,287,429,335,270,502,0
2026-08-18T16:07:53.902029,292,287,430,335,270,502,0
2026-08-18T16:07:53.905029,293,286,429,335,272,502,0
2026-08-18T16:07:53.905372,293,286,430,335,271,502,0
2026-08-18T16:07:53.906630,293,286,430,334,271,502,0
2026-08-18T16:07:53.909105,293,287,430,334,272,502,0
2026-08-18T16:07:53.909105,293,288,429,335,271,502,0
2026-08-18T16:07:53.910078,293,290,429,334,271,503,0
2026-08-18T16:07:53.913313,293,291,430,334,272,502,0
2026-08-18T16:07:53.913313,293,292,429,334,270,503,0
2026-08-18T16:07:53.914352,292,293,430,335,271,502,0
2026-08-18T16:07:53.916825,293,292,430,334,272,503,0
2026-08-18T16:07:53.917836,293,292,429,336,271,502,0
2026-08-18T16:07:53.917836,293,290,430,335,271,503,0
2026-08-18T16:07:53.920836,293,289,429,335,270,503,0
2026-08-18T16:07:53.922225,293,288,430,335,271,502,0
2026-08-18T16:07:53.922225,293,287,429,336,271,503,0
2026-08-18T16:07:53.925541,293,286,429,335,272,502,0
2026-08-18T16:07:53.926049,293,286,429,334,271,503,0
2026-08-18T16:07:53.926557,293,287,429,335,271,502,0
2026-08-18T16:07:53.929146,293,288,429,335,270,502,0
2026-08-18T16:07:53.930129,293,289,429,334,271,502,0
2026-08-18T16:07:53.930129,293,290,429,335,271,502,0
2026-08-18T16:07:53.933115,293,291,430,335,271,502,0
2026-08-18T16:07:53.934115,293,291,429,335,270,501,0
2026-08-18T16:07:53.934115,293,291,428,336,271,503,0
2026-08-18T16:07:53.937878,293,292,429,335,271,502,0
2026-08-18T16:07:53.937878,294,290,429,335,271,504,0
2026-08-18T16:07:53.939057,293,290,429,336,271,503,0
2026-08-18T16:07:53.941090,294,289,429,335,271,502,0
2026-08-18T16:07:53.942108,293,288,429,335,272,502,0
2026-08-18T16:07:53.943112,294,287,428,336,271,503,0
2026-08-18T16:07:53.946106,293,287,429,335,271,503,0
2026-08-18T16:07:53.946106,293,287,429,335,272,502,0
2026-08-18T16:07:53.947111,294,287,429,336,271,503,0
2026-08-18T16:07:53.950106,295,288,429,335,271,503,0
2026-08-18T16:07:53.950106,294,289,429,335,271,502,0
2026-08-18T16:07:53.951105,294,291,428,336,272,503,0
2026-08-18T16:07:53.954546,294,292,429,335,271,503,0
2026-08-18T16:07:53.954546,294,292,429,336,271,503,0
2026-08-18T16:07:53.955610,293,292,429,337,272,503,0
2026-08-18T16:07:53.957496,294,292,429,336,271,502,0
2026-08-18T16:07:53.958990,293,291,429,336,272,503,0
2026-08-18T16:07:53.958990,293,291,429,336,272,503,0
2026-08-18T16:07:53.962367,294,289,429,335,272,503,0
2026-08-18T16:07:53.963367,294,288,428,336,271,503,0
2026-08-18T16:07:53.963367,294,287,429,335,272,503,0
2026-08-18T16:07:53.965827,293,287,429,336,272,503,0
2026-08-18T16:07:53.966839,293,287,429,336,271,503,0
2026-08-18T16:07:53.966839,294,288,429,336,272,503,0
2026-08-18T16:07:53.970839,294,290,429,335,271,502,0
2026-08-18T16:07:53.971913,294,290,429,335,271,503,0
2026-08-18T16:07:53.971913,294,291,428,335,272,503,0
2026-08-18T16:07:53.974211,293,292,429,336,271,502,0
2026-08-18T16:07:53.975225,293,293,428,336,271,503,0
2026-08-18T16:07:53.975225,294,293,429,335,271,503,0
2026-08-18T16:07:53.978485,294,292,429,335,271,503,0
2026-08-18T16:07:53.979231,295,291,429,336,272,502,0
2026-08-18T16:07:53.979231,293,290,429,335,272,504,0
2026-08-18T16:07:53.982243,294,288,429,335,271,503,0
2026-08-18T16:07:53.982243,293,288,429,336,272,503,0
2026-08-18T16:07:53.983391,293,287,429,336,272,504,0
2026-08-18T16:07:53.986905,293,286,428,336,271,502,0
2026-08-18T16:07:53.987931,294,287,428,336,272,503,0
2026-08-18T16:07:53.987931,294,288,429,336,272,503,0
2026-08-18T16:07:53.990784,293,289,429,336,272,504,0
2026-08-18T16:07:53.990784,293,291,429,336,272,503,0
2026-08-18T16:07:53.991915,294,292,428,336,272,504,0
2026-08-18T16:07:53.994979,294,292,428,336,271,502,0
2026-08-18T16:07:53.995638,294,292,429,336,272,503,0
2026-08-18T16:07:53.995638,293,292,429,335,271,503,0
2026-08-18T16:07:53.998650,294,291,429,336,271,503,0
2026-08-18T16:07:53.999649,294,290,429,336,271,503,0
2026-08-18T16:07:53.999649,294,290,429,336,271,504,0
2026-08-18T16:07:54.002596,293,288,429,336,271,504,0
2026-08-18T16:07:54.003604,294,287,429,336,271,503,0
2026-08-18T16:07:54.004408,294,287,428,336,272,503,0
2026-08-18T16:07:54.005045,293,287,430,336,271,503,0
2026-08-18T16:07:54.007185,293,288,429,336,272,503,0
2026-08-18T16:07:54.007185,294,288,429,336,271,502,0
2026-08-18T16:07:54.008244,294,289,429,336,271,502,0
2026-08-18T16:07:54.011504,294,291,429,336,272,502,0
2026-08-18T16:07:54.011504,293,292,429,335,271,502,0
2026-08-18T16:07:54.011504,294,292,429,336,270,503,0
2026-08-18T16:07:54.015694,294,293,428,336,271,503,0
2026-08-18T16:07:54.015694,294,292,429,336,271,503,0
2026-08-18T16:07:54.016226,294,291,429,336,271,503,0
2026-08-18T16:07:54.019604,294,290,428,336,272,503,0
2026-08-18T16:07:54.019604,295,289,429,335,271,502,0
2026-08-18T16:07:54.019604,294,288,429,336,271,504,0
2026-08-18T16:07:54.023693,293,287,429,336,272,503,0
2026-08-18T16:07:54.023693,294,287,429,336,272,503,0
2026-08-18T16:07:54.024695,294,287,429,336,271,503,0
2026-08-18T16:07:54.027698,294,288,429,336,272,503,0
2026-08-18T16:07:54.027698,294,289,429,336,272,503,0
2026-08-18T16:07:54.028698,293,290,429,336,272,502,0
2026-08-18T16:07:54.031838,294,292,429,336,272,503,0
2026-08-18T16:07:54.032825,294,292,429,336,271,503,0
2026-08-18T16:07:54.032825,293,293,429,336,272,502,0
2026-08-18T16:07:54.035823,293,293,429,335,271,503,0
2026-08-18T16:07:54.035823,293,292,429,336,272,503,0
2026-08-18T16:07:54.035823,294,291,429,336,272,504,0
2026-08-18T16:07:54.040321,293,290,429,336,272,503,0
2026-08-18T16:07:54.040321,293,289,429,336,272,502,0
2026-08-18T16:07:54.040321,293,288,429,336,272,503,0
2026-08-18T16:07:54.044324,293,287,430,335,271,503,0
2026-08-18T16:07:54.044324,294,287,429,336,271,503,0
2026-08-18T16:07:54.045326,294,287,429,336,272,503,0
2026-08-18T16:07:54.048461,293,289,429,336,271,503,0
2026-08-18T16:07:54.048461,293,290,429,336,272,503,0
2026-08-18T16:07:54.049491,293,291,429,336,273,503,0
2026-08-18T16:07:54.052427,294,292,429,336,272,503,0
2026-08-18T16:07:54.052427,293,292,429,336,271,502,0
2026-08-18T16:07:54.053427,293,293,428,336,272,504,0
2026-08-18T16:07:54.056436,293,293,429,336,271,502,0
2026-08-18T16:07:54.057424,294,292,429,337,272,503,0
2026-08-18T16:07:54.058426,294,291,429,336,272,503,0
2026-08-18T16:07:54.060421,295,290,429,336,271,504,0
2026-08-18T16:07:54.061419,294,288,429,337,271,503,0
2026-08-18T16:07:54.061419,294,288,429,337,272,504,0
2026-08-18T16:07:54.064418,294,287,429,336,272,504,0
2026-08-18T16:07:54.065418,294,287,429,336,272,504,0
2026-08-18T16:07:54.065418,294,288,429,337,272,504,0
2026-08-18T16:07:54.068419,294,289,429,337,271,504,0
2026-08-18T16:07:54.069418,294,290,429,337,272,503,0
2026-08-18T16:07:54.069418,294,292,428,337,272,504,0
2026-08-18T16:07:54.072942,295,292,429,337,272,503,0
2026-08-18T16:07:54.073958,293,293,428,337,272,504,0
2026-08-18T16:07:54.073958,294,293,429,337,272,505,0
2026-08-18T16:07:54.077237,294,293,429,337,272,504,0
2026-08-18T16:07:54.077237,294,292,429,337,273,503,0
2026-08-18T16:07:54.078276,294,291,428,337,273,504,0
2026-08-18T16:07:54.081238,294,290,428,337,273,504,0
2026-08-18T16:07:54.081238,295,288,427,337,273,504,0
2026-08-18T16:07:54.082255,295,288,428,338,273,504,0
2026-08-18T16:07:54.084783,295,288,427,338,273,503,0
2026-08-18T16:07:54.085788,294,289,427,338,273,504,0
2026-08-18T16:07:54.086797,295,290,428,337,273,504,0
2026-08-18T16:07:54.088667,295,290,428,336,272,503,0
2026-08-18T16:07:54.089870,294,291,430,336,272,504,0
